ClientIP,action,appclass,appname,client.ip,client.public_ip,client.transactiontime,clientpublicIP,clienttranstime,contenttype,dataSource.category,dataSource.name,dataSource.vendor,datetime,department,device.hostname,device.location,device.name,devicehostname,deviceowner,dlp.dict,dlp.engine,dlpdictionaries,dlpengine,event.type,event_id,file.class,file.security_descriptor,file.type,fileclass,filetype,hostname,http_request.length,http_response.length,httprequest.http_method,location,message,monitor,network_activity.activity_id,network_activity.app_name,network_activity.class_name,network_activity.severity,network_activity.status,network_activity.status_detail,network_activity.time,network_activity.type_name,network_connection_info.protocol_name,network_endpoint.dst_ip,network_traffic.bytes,pagerisk,policy.action_name,product,product.vendor_name,protocol,reason,refererURL,requestmethod,requestsize,responsesize,serverip,session,severity,status,thread,threatcategory,threatclass,threatname,timestamp,transactionsize,unscannabletype,url,url.categories,url.class,url.referer_url,url.resource_type,url.text,urlcategory,urlclass,urlsupercategory,user,user.department,user.email_addr,user.user_agent,useragent,vendor,vulnerability_details.category,vulnerabilitydetails.class,vulnerabilitydetails.title,weblog
203.0.113.4,Allowed,General Browsing,ZenDesk,10.0.0.5,10.0.0.5,07,192.168.0.4,28,text/plain,security,ZScaler,ZScaler,2024-01-28 18:04:54,MkFywXQI,VM-DEV04-APP,AP-NORTHEAST-1,NAS-STOR01-UAT,-,Zephyr Blaze,yaJZ,wHrP,-,VZdC,text/plain,6456456,None,rmtA,None,None,None,NAS-STOR01-UAT,387,784,GET,CA-CENTRAL-1,-,agentSyslog,7329304542094557197,General Browsing,General Browsing,0,200,Allowed,2024-01-28 18:04:54,text/plain,HTTPS,198.51.100.6,1196,0,Allowed,NSS,Zscaler,HTTPS,Allowed,https://www.disruptionista.rebel,GET,960,900,192.168.0.4,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500554361392384,7027,-,https://www.intellisphere.smart,Business and Economy,Business Use,https://www.quantalin.analytics,Corporate Marketing,https://www.flimflam.biz,Corporate Marketing,Business Use,Business and Economy,Seraphina Dragonheart,NUPeifSm,john.doe@example.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Zscaler,-,-,-,True
192.168.0.1,Allowed,Business,Salesforce,198.51.100.2,192.0.2.5,21,203.0.113.5,38,Other,security,ZScaler,ZScaler,2024-01-28 20:49:31,XebwMtf%36vkmtbjOVLs,SRV-WEB02-QA,US-EAST-1,NAS-STOR01-UAT,-,Orion Lightningstrike,Ztbj,BkJh,-,AKuF,Other,4564363,None,ckZh,None,None,None,DB-SQL03-TEST,746,7090,NA,US-WEST-2,-,agentSyslog,7329346963473891330,Common Office 365 Applications,Business,0,NA,Allowed,2024-01-28 20:49:31,Other,SSL,203.0.113.5,5499,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.quantalin.analytics,NA,778,5611,192.168.0.9,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500554361392384,2215,-,https://www.flimflam.biz,Business and Economy,Business Use,https://www.synaptogen.synapse,Corporate Marketing,https://www.quantalin.analytics,Corporate Marketing,Business Use,Business and Economy,Phoenix Emberstorm,DDOhXcb%85FqzrUdOSgP,melissa.kelly@dummyinbox.net,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OPR/77.0.4054.90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0",Zscaler,-,-,-,True
192.168.0.9,Allowed,WebSearch,Stripe,198.51.100.3,203.0.113.1,44,192.0.2.9,59,Other,security,ZScaler,ZScaler,2024-01-28 16:46:09,auWIdgF%20xeaIkaPOqg,CLUSTER-DB05-INT,US-EAST-1,NAS-STOR01-UAT,-,Blaze Thunderstrike,qgZH,GTbc,-,nJHb,Other,1231231,None,sDXu,None,None,None,NAS-STOR01-UAT,040,047,GET,AP-EAST-1,-,agentSyslog,7329284248939790339,Google Search,WebSearch,0,204,Allowed,2024-01-28 16:46:09,Other,HTTP,1.1.1.1,040,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.intellisphere.smart,GET,485,022,192.168.0.4,log_session_5851206930156167106,3,204,log_8,None,None,None,1706500554361392384,029,-,https://www.ideapalooza.foundation,Information Technology,Business Use,https://www.flimflam.biz,Web Search,https://www.synaptogen.synapse,Web Search,Business Use,Information Technology,Astra Solarflare,XlWbBTg%00ZzcuiuXNPi,emma.jenkins@examplemail.biz,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0",Zscaler,-,-,-,True
10.0.0.6,Allowed,IT Services,Okta,192.168.0.4,203.0.113.0,423,203.0.113.1,929,Other,security,ZScaler,ZScaler,2024-01-28 15:28:27,OQFuOnT%56lmICjeCbdO,VM-DEV04-APP,US-EAST-1,FW-PALOALT02-SEC,-,Zara Midnightshadow,HixM,SUZT,-,bMWC,Other,5234242,None,OEra,None,None,None,DB-SQL03-TEST,4082,59934,NA,AP-SOUTHEAST-1,-,agentSyslog,7329264225484603393,Microsoft Login Services,IT Services,0,NA,Allowed,2024-01-28 15:28:27,Other,SSL,10.0.0.7,05655,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.innovoid.space,NA,3067,95091,203.0.113.1,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500554361392384,86319,-,https://www.flimflam.biz,User-defined,Bandwidth Loss,https://www.intellisphere.smart,SSL Bypass,https://www.quantalin.analytics,SSL Bypass,Bandwidth Loss,User-defined,Nebula Stardust,ydEjxBC%19TweZfDeouo,kevin.green@placeholderemail.co,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54",Zscaler,-,-,-,True
172.16.0.7,Allowed,General Browsing,Cloudflare,10.0.0.9,192.0.2.6,19,192.0.2.7,39,text/plain,security,ZScaler,ZScaler,2024-01-28 14:18:26,UrBnBgR%87QmtcQlSOpM,CLUSTER-DB05-INT,AP-SOUTHEAST-2,FW-PALOALT02-SEC,-,Zara Midnightshadow,SydO,ohcj,-,bAVK,text/plain,6456456,None,OdhW,None,None,None,GW-FW03-STAGE,956,794,GET,US-WEST-1,-,agentSyslog,7329246182462849026,General Browsing,General Browsing,0,200,Allowed,2024-01-28 14:18:26,text/plain,HTTP,203.0.113.4,628,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.disruptionista.rebel,GET,670,400,192.168.0.5,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500554361392384,628,-,https://www.disruptionista.rebel,Internet Communication,Business Use,https://www.innovoid.space,Internet Services,https://www.imaginariumlabs.io,Internet Services,Business Use,Internet Communication,Celestia Thunderstorm,RtZpSWM%74WXJvRWDOtd,mike.anderson@example.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Zscaler,-,-,-,True
172.16.0.3,Allowed,WebSearch,SAP,198.51.100.1,172.16.0.5,85,192.0.2.2,82,Other,security,ZScaler,ZScaler,2024-01-28 07:26:53,cjjXjLx%42TRIhCNYQGX,SRV-WEB02-QA,SA-EAST-1,FW-PALOALT02-SEC,-,Ragnarok Shadowblade,fCAj,pAGJ,-,huup,Other,6456456,None,QaUn,None,None,None,SRV-WEB02-QA,419,626,GET,EU-WEST-2,-,agentSyslog,7329140127121473540,Google Search,WebSearch,0,204,Allowed,2024-01-28 07:26:53,Other,HTTP,198.51.100.5,061,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.awesomium.awesome,GET,722,707,198.51.100.6,log_session_5851206930156167106,3,204,log_8,None,None,None,1706500554361392384,976,-,https://www.intellisphere.smart,Information Technology,Business Use,https://www.imaginariumlabs.io,Web Search,https://www.quantalin.analytics,Web Search,Business Use,Information Technology,Zara Midnightshadow,SLpSJMl%27jIsuqKJYoa,bob.jones@example.com,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OPR/77.0.4054.90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0",Zscaler,-,-,-,True
172.16.0.1,Allowed,General Browsing,Twilio,192.168.0.6,192.0.2.8,989,192.168.0.7,909,Other,security,ZScaler,ZScaler,2024-01-28 15:26:47,fcjdZrW%93FnalxCSvZB,GW-FW03-STAGE,EU-NORTH-1,CLUSTER-DB05-INT,-,Xena Nebulosa,toVd,fJIy,-,JRvS,Other,2342342,None,FHlQ,None,None,None,FW-PALOALT02-SEC,5253,11037,NA,EU-WEST-2,-,agentSyslog,7329263795947503620,General Browsing,General Browsing,0,NA,Allowed,2024-01-28 15:26:47,Other,SSL,172.16.0.5,91437,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.ideapalooza.foundation,NA,9738,75245,1.1.1.1,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500554361392384,20206,-,https://www.awesomium.awesome,User-defined,Bandwidth Loss,https://www.imaginariumlabs.io,SSL Bypass,https://www.intellisphere.smart,SSL Bypass,Bandwidth Loss,User-defined,Nova Frostbane,OKCoiuN%76mjwzlalMtK,bob.jones@example.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0",Zscaler,-,-,-,True
203.0.113.2,Allowed,General Browsing,Slack,198.51.100.9,127.0.0.1,468716,10.0.0.2,665091,Other,security,ZScaler,ZScaler,2024-01-28 18:50:50,KSTXFsf%42qcmugTcwnY,FW-PALOALT02-SEC,AP-EAST-1,NAS-STOR01-UAT,-,Astra Solarflare,DuPx,XXJf,-,EdjU,Other,4564363,None,Lkfm,None,None,None,SRV-WEB02-QA,2175,3359,NA,EU-EAST-1,-,agentSyslog,7329316379590328322,General Browsing,General Browsing,0,NA,Allowed,2024-01-28 18:50:50,Other,SSL,1.1.1.1,74538,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.innovoid.space,NA,3055,8626,192.0.2.3,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500554361392384,88211,-,https://www.awesomium.awesome,User-defined,Bandwidth Loss,https://www.innovoid.space,SSL Bypass,https://www.intellisphere.smart,SSL Bypass,Bandwidth Loss,User-defined,Nova Frostbane,YeORJlq%62dtEkNYJamI,alice.smith@example.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Zscaler,-,-,-,True
203.0.113.1,Allowed,General Browsing,Dropbox,192.168.0.7,192.168.0.4,48,172.16.0.6,37,text/html,security,ZScaler,ZScaler,2024-01-27 23:45:07,SWLJylv%38QJxzoiNbDR,NAS-STOR01-UAT,AP-NORTHEAST-2,NAS-STOR01-UAT,-,Thunder Hammerstrike,TQAw,kXht,-,afBR,text/html,1231231,None,zEXl,None,None,None,VM-DEV04-APP,853,440,GET,US-WEST-1,-,agentSyslog,7329021130424385540,General Browsing,General Browsing,0,200,Allowed,2024-01-27 23:45:07,text/html,HTTP,203.0.113.6,699,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.ideapalooza.foundation,GET,485,823,203.0.113.7,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500554361392384,721,-,https://www.intellisphere.smart,User-defined,Bandwidth Loss,https://www.quantalin.analytics,SSL Bypass,https://www.innovoid.space,SSL Bypass,Bandwidth Loss,User-defined,Celestia Thunderstorm,IwHWYVr%53rUWBxIWyfb,bob.jones@fakecorp.net,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Zscaler,-,-,-,True
203.0.113.6,Allowed,Sales and Marketing,SAP,198.51.100.7,192.0.2.4,170,203.0.113.7,617,Other,security,ZScaler,ZScaler,2024-01-28 03:11:14,NIIN,APP-APP01-PROD,AF-SOUTH-1,APP-APP01-PROD,-,Xena Nebulosa,xNmR,nuyH,-,dmsd,Other,4564363,None,BACm,None,None,None,GW-FW03-STAGE,9160,7770,GET,US-EAST-1,-,agentSyslog,7329074246331334658,Outbrain,Sales and Marketing,0,200,Allowed,2024-01-28 03:11:14,Other,HTTPS,172.16.0.2,2713,0,Allowed,NSS,Zscaler,HTTPS,Allowed,https://www.intellisphere.smart,GET,1786,4929,172.16.0.8,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500554361392384,7848,-,https://www.ideapalooza.foundation,Business and Economy,Business Use,https://www.ideapalooza.foundation,Corporate Marketing,https://www.quantalin.analytics,Corporate Marketing,Business Use,Business and Economy,Zephyr Blaze,SAxh,emily.white@dummyemail.biz,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 YaBrowser/21.6.4 Yowser/2.5 Safari/537.36",Zscaler,-,-,-,True
198.51.100.8,Allowed,General Browsing,Datadog,192.168.0.8,198.51.100.2,896,172.16.0.4,217,Other,security,ZScaler,ZScaler,2024-01-28 02:03:12,apqdUlYnYtL,GW-FW03-STAGE,AP-EAST-1,APP-APP01-PROD,-,Phoenix Emberstorm,OfZM,RSai,-,KmBl,Other,6456456,None,qMnc,None,None,None,GW-FW03-STAGE,5023,2529,NA,SA-EAST-1,-,agentSyslog,7329056714730635265,General Browsing,General Browsing,0,NA,Allowed,2024-01-28 02:03:12,Other,SSL,198.51.100.2,94304,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.flimflam.biz,NA,1556,7739,198.51.100.3,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500554361392384,20347,-,https://www.imaginariumlabs.io,User-defined,Bandwidth Loss,https://www.intellisphere.smart,SSL Bypass,https://www.intellisphere.smart,SSL Bypass,Bandwidth Loss,User-defined,Seraphina Dragonheart,SrvlCiycGdZ,anna.hall@custommail.io,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 YaBrowser/21.6.4 Yowser/2.5 Safari/537.36",Zscaler,-,-,-,True
192.168.0.7,Allowed,General Browsing,Dropbox,203.0.113.0,203.0.113.3,21,192.168.0.2,40,text/html,security,ZScaler,ZScaler,2024-01-28 06:15:12,GWNmCrA%02vecnqLVUYh,FW-EX01-DEV,AP-SOUTHEAST-2,FW-PALOALT02-SEC,-,Nebula Stardust,TmGL,fggd,-,gGzb,text/html,6456456,None,ZzYu,None,None,None,GW-FW03-STAGE,094,198,GET,AP-SOUTHEAST-2,-,agentSyslog,7329121653936881665,General Browsing,General Browsing,0,200,Allowed,2024-01-28 06:15:12,text/html,HTTP,198.51.100.1,021,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.imaginariumlabs.io,GET,977,653,10.0.0.7,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500554361392384,820,-,https://www.ideapalooza.foundation,User-defined,Bandwidth Loss,https://www.synaptogen.synapse,SSL Bypass,https://www.flimflam.biz,SSL Bypass,Bandwidth Loss,User-defined,Astra Solarflare,UvYxNzW%26yMPOBZnIBp,anna.hall@example.com,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OPR/77.0.4054.90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Zscaler,-,-,-,True
172.16.0.9,Allowed,Enterprise,Oracle Cloud,172.16.0.3,172.16.0.3,9,192.0.2.4,8,Other,security,ZScaler,ZScaler,2024-01-28 08:23:12,kyfSzpKV%39YLpDj%09ZXQo,FW-PALOALT02-SEC,EU-NORTH-1,CLUSTER-DB05-INT,-,Venus Starlight,rWaW,wvWD,-,CnRf,Other,1231231,None,VieG,None,None,None,FW-EX01-DEV,286,4,GET,EU-WEST-1,-,agentSyslog,7329154639482454018,Sharepoint Online,Enterprise,0,NA,Allowed,2024-01-28 08:23:12,Other,HTTPS,10.0.0.2,257,0,Allowed,NSS,Zscaler,HTTPS,Allowed,https://www.imaginariumlabs.io,GET,734,0,192.168.0.3,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500554361392384,539,-,https://www.disruptionista.rebel,Business and Economy,Business Use,https://www.flimflam.biz,Corporate Marketing,https://www.synaptogen.synapse,Corporate Marketing,Business Use,Business and Economy,Venus Starlight,bVpjTbAa%91dVUZN%67xagm,laura.moore@sandboxmail.co,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 YaBrowser/21.6.4 Yowser/2.5 Safari/537.36",Zscaler,-,-,-,True
192.0.2.5,Allowed,General Browsing,Adobe Creative Cloud,203.0.113.7,192.0.2.4,905,192.0.2.5,247,Other,security,ZScaler,ZScaler,2024-01-28 11:31:49,ohdGyoH%25FqjoRcQspOgMaw,CLUSTER-DB05-INT,EU-EAST-1,DB-SQL03-TEST,-,Zephyr Blaze,zjeQ,VItI,-,ykcb,Other,6456456,None,RXIk,None,None,None,SRV-WEB02-QA,19991,2427,NA,AP-SOUTHEAST-2,-,agentSyslog,7329203245534347267,General Browsing,General Browsing,0,NA,Allowed,2024-01-28 11:31:49,Other,SSL,192.168.0.4,67203,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.imaginariumlabs.io,NA,23325,0887,198.51.100.6,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500554361392384,55918,-,https://www.awesomium.awesome,User-defined,Bandwidth Loss,https://www.intellisphere.smart,SSL Bypass,https://www.quantalin.analytics,SSL Bypass,Bandwidth Loss,User-defined,Draven Nightshade,VMpPgko%34JQXtLVDVGAaTdV,emma.jenkins@examplemail.biz,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Zscaler,-,-,-,True
198.51.100.1,Allowed,General Browsing,GitHub,10.0.0.6,172.16.0.7,682,198.51.100.2,254,Other,security,ZScaler,ZScaler,2024-01-28 09:55:46,kundyGe%81AtWmtTsRpYnwaa,FW-EX01-DEV,CA-CENTRAL-1,GW-FW03-STAGE,-,Celestia Thunderstorm,DVmi,CUoR,-,RGpc,Other,1231231,None,UUID,None,None,None,APP-APP01-PROD,41897,18,POST,AF-SOUTH-1,-,agentSyslog,7329178493777608706,General Browsing,General Browsing,0,200,Allowed,2024-01-28 09:55:46,Other,HTTPS,192.0.2.8,53793,0,Allowed,NSS,Zscaler,HTTPS,Allowed,https://www.disruptionista.rebel,POST,29214,32,203.0.113.5,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500554361392384,93956,-,https://www.disruptionista.rebel,Business and Economy,Business Use,https://www.awesomium.awesome,Professional Services,https://www.disruptionista.rebel,Professional Services,Business Use,Business and Economy,Phoenix Emberstorm,WUwNLCZ%54bMRFKlcHwQdcfX,emily.white@dummyemail.biz,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 YaBrowser/21.6.4 Yowser/2.5 Safari/537.36",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Zscaler,-,-,-,True
172.16.0.9,Allowed,General Browsing,Stripe,198.51.100.8,192.0.2.9,49,192.168.0.8,74,text/html,security,ZScaler,ZScaler,2024-01-28 05:29:59,iAuoKEX%04UqlpoqoAZD,NAS-STOR01-UAT,AF-SOUTH-1,APP-APP01-PROD,-,Valkyrie Firestorm,oGqf,OAjc,-,mRlQ,text/html,6456456,None,MtNv,None,None,None,GW-FW03-STAGE,416,509,GET,AP-CENTRAL-1,-,agentSyslog,7329110001886822403,General Browsing,General Browsing,0,200,Allowed,2024-01-28 05:29:59,text/html,HTTP,192.168.0.6,092,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.imaginariumlabs.io,GET,907,567,127.0.0.1,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500554361392384,727,-,https://www.ideapalooza.foundation,User-defined,Bandwidth Loss,https://www.intellisphere.smart,SSL Bypass,https://www.awesomium.awesome,SSL Bypass,Bandwidth Loss,User-defined,Draven Nightshade,GQUGXrh%98qXFgEFgbJM,chris.martin@example.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.54 Safari/537.36 Edg/91.0.864.54",Zscaler,-,-,-,True
192.0.2.3,Allowed,General Browsing,Dropbox,198.51.100.7,203.0.113.9,3,192.0.2.4,6,text/plain,security,ZScaler,ZScaler,2024-01-28 14:44:38,xqDKcZd%56hQFTLyQvvb,APP-APP01-PROD,AF-SOUTH-1,CLUSTER-DB05-INT,-,Nebula Stardust,scpJ,lMUM,-,Jdcq,text/plain,1231123,None,AEeW,None,None,None,DB-SQL03-TEST,086,111,GET,EU-SOUTH-1,-,agentSyslog,7329252933974163457,General Browsing,General Browsing,0,200,Allowed,2024-01-28 14:44:38,text/plain,HTTP,203.0.113.3,797,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.flimflam.biz,GET,804,771,10.0.0.9,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500554361392384,158,-,https://www.awesomium.awesome,Internet Communication,Business Use,https://www.disruptionista.rebel,Internet Services,https://www.synaptogen.synapse,Internet Services,Business Use,Internet Communication,Luna Moonshadow,BryHrvt%54yvZbtPQUNF,olivia.perry@testinginbox.xyz,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54",Zscaler,-,-,-,True
10.0.0.2,Allowed,General Browsing,Microsoft 365,192.168.0.1,192.0.2.9,93,172.16.0.3,96,text/plain,security,ZScaler,ZScaler,2024-01-28 14:51:19,bFBSMtt%85iTBRxjWJcQ,LB-LOAD02-DR,EU-NORTH-1,CLUSTER-DB05-INT,-,Nebula Stardust,hoHR,VtQc,-,sVRq,text/plain,2342342,None,pXrB,None,None,None,LB-LOAD02-DR,494,651,GET,AP-SOUTHEAST-2,-,agentSyslog,7329254656365953026,General Browsing,General Browsing,0,200,Allowed,2024-01-28 14:51:19,text/plain,HTTP,172.16.0.5,171,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.imaginariumlabs.io,GET,922,682,198.51.100.2,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500554361392384,389,-,https://www.flimflam.biz,Internet Communication,Business Use,https://www.ideapalooza.foundation,Internet Services,https://www.synaptogen.synapse,Internet Services,Business Use,Internet Communication,Ignatius Inferno,wgGsmhJ%73yjujIhdYFj,daniel.ward@virtualmail.io,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.54 Safari/537.36 Edg/91.0.864.54","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OPR/77.0.4054.90",Zscaler,-,-,-,True
192.0.2.7,Allowed,General Browsing,AWS S3,192.168.0.9,192.168.0.7,29,198.51.100.9,37,text/html,security,ZScaler,ZScaler,2024-01-28 02:04:52,pPpglBl%25sCxtAMWnYQ,CLUSTER-DB05-INT,ME-SOUTH-1,GW-FW03-STAGE,-,Seraphina Dragonheart,vcIv,mggj,-,qIXI,text/html,3457345,None,xtks,None,None,None,LB-LOAD02-DR,753,718,GET,AF-SOUTH-1,-,agentSyslog,7329057143954997249,General Browsing,General Browsing,0,200,Allowed,2024-01-28 02:04:52,text/html,HTTP,192.168.0.5,303,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.imaginariumlabs.io,GET,726,763,192.0.2.8,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500554361392384,505,-,https://www.synaptogen.synapse,User-defined,Bandwidth Loss,https://www.synaptogen.synapse,SSL Bypass,https://www.ideapalooza.foundation,SSL Bypass,Bandwidth Loss,User-defined,Thunder Hammerstrike,pXbJIBg%86JpGOmHFnbh,laura.moore@sandboxmail.co,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Zscaler,-,-,-,True
198.51.100.6,Allowed,General Browsing,Dropbox,203.0.113.2,192.0.2.3,430,192.168.0.6,815,Other,security,ZScaler,ZScaler,2024-01-28 07:28:58,UZUlTNQ%59uqegtLSIGM,FW-PALOALT02-SEC,EU-WEST-1,APP-APP01-PROD,-,Astra Solarflare,NZqq,RaSr,-,qQKN,Other,1231123,None,iiLS,None,None,None,APP-APP01-PROD,30627,11,POST,AP-EAST-1,-,agentSyslog,7329140663464296450,General Browsing,General Browsing,0,200,Allowed,2024-01-28 07:28:58,Other,HTTPS,192.168.0.7,02170,0,Allowed,NSS,Zscaler,HTTPS,Allowed,https://www.awesomium.awesome,POST,85091,65,203.0.113.1,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500554361392384,56071,-,https://www.awesomium.awesome,Business and Economy,Business Use,https://www.disruptionista.rebel,Professional Services,https://www.flimflam.biz,Professional Services,Business Use,Business and Economy,Xena Nebulosa,CqkmZMv%49RdYashiAJd,sarah.wilson@example.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.54 Safari/537.36 Edg/91.0.864.54","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Zscaler,-,-,-,True
