correlationId,description,dhcid,dhcp_csv_parser,eventId,dnsRegError,Logfile/Deployment,ipAddress,hostname,macAddress,qResult,region,relayAgentInformation,vnedorClassASCII
,DNS Update Successful,,true,32,0,dhcp.log,10.231.130.31,C-7530JM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.238.34.149,C-130CX81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.240.50.4,C-CLN9QH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.241.25.62,C-37Q3X4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.242.34.14,C-DQ62VL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.1.2.16,C-99WCH91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.100.106.25,C-9VSQ3F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.100.106.25,C-9VSQ3F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.103.2.22,C-6G871L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.192.2.124,C-5406QD1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.20.242.3,C-BGXFCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.200.2.51,C-43TCQ91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.228.2.111,C-2J5SSJ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.240.50.4,C-CLN9QH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.249.66.39,C-H84TJM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.197.82.2,C-F7263M1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.202.36.6,C-7T4H021.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.220.2.228,C-JKZSZ4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.239.34.17,C-JYNKK71.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.240.50.4,C-CLN9QH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.244.2.81,C-6H3FCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.81.194.113,C-1MTGBM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.82.210.8,C-9MGGCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.100.106.22,C-2WSQ3F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.101.34.29,C-FJ580G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.197.82.101,C-4720JK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.204.18.201,C-7GVCHQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.204.34.99,C-F9Y1W81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.210.82.104,C-DKWMFG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.215.114.158,C-H4C3YC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.218.146.0,C-CGL1VL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.242.34.52,C-3B9FCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.253.2.36,C-12PJ0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.2.234.218,C-9RHXQB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.216.2.138,C-8R1BMJ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.220.2.182,C-32V36L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.234.114.27,C-4YYFXD1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.241.98.11,C-5NT5HH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.244.50.123,C-62VRML1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.254.98.56,C-JBSBNN1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.22.50.26,C-5TBFCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.244.2.81,C-6H3FCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.249.66.11,C-20GVCK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.253.98.111,C-FVR4V91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.69.42.194,C-6711HF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.100.106.22,C-2WSQ3F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.101.34.29,C-FJ580G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.253.2.36,C-12PJ0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.40.114.5,C-55FDNG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.80.226.5,C-5879WG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.197.146.63,C-FXPJ391.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.209.50.44,C-9Y2HJQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.22.2.6,C-HVRBBY1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.22.50.30,C-4W0JCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.242.34.52,C-3B9FCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.244.66.2,C-JTJ45L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.69.2.30,C-83YTNM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.100.106.25,C-9VSQ3F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.216.2.138,C-8R1BMJ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.22.34.13,4W6M7M1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.240.50.4,C-CLN9QH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.251.50.7,C-FR12Y4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.80.90.21,CL-CNU207031B.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.0.213.10,C-FNT90F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.103.90.63,C-3FXQQ4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.204.2.168,C-H47VM4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.220.3.1,C-JRZH22S.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.228.34.39,C-J6KLM71.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.253.98.111,C-FVR4V91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.63.42.133,C-512CJF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.69.2.6,C-G962N81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.197.82.233,C-1FQXDQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.209.50.44,C-9Y2HJQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.22.2.6,C-HVRBBY1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.234.18.86,C-H13SJM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.244.50.97,C-6MC77L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.194.130.65,C-12N45L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.205.2.62,C-2512Y4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.240.50.4,C-CLN9QH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.244.2.81,C-6H3FCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.80.90.21,CL-CNU207031B.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.81.138.78,D3V4BC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.81.194.113,C-1MTGBM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.100.106.25,C-9VSQ3F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.214.2.8,5QLG871.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.22.50.26,C-5TBFCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.233.98.28,C-6933VL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.235.57.202,C-G9Y41D1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.210.82.104,C-DKWMFG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.234.114.51,C-H8SLN81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.242.2.187,C-1GMM9B1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.40.210.44,L-5CG4340C69.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.80.164.250,C-4Y417L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.192.66.8,C-7H3RL91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.205.2.62,C-2512Y4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.205.2.7,C-CZX1Y4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.234.114.27,C-4YYFXD1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.244.2.76,C-BXJHCH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.22.50.30,C-4W0JCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.228.34.30,C-FDQ1R91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.244.2.76,C-BXJHCH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.80.226.5,C-5879WG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.22.50.26,C-5TBFCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.237.114.26,C-2B3Y0L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.244.2.76,C-BXJHCH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.246.18.1,C-1149CK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.246.18.20,C-10V8CK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.40.210.44,L-5CG4340C69.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.230.2.16,C-FH3B0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.60.162.8,C-5CB3330211.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.80.90.21,CL-CNU207031B.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.101.122.15,C-20K8SK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.207.34.70,C-19Z5LB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.237.18.2,DT8JKM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.241.50.10,C-GF2WGM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.194.2.252,C-DLSWR91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.2.90.9,C-FR7WN81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.209.50.7,C-1DD9GJ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.246.18.10,C-1T93KG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.246.18.28,C-10SHCK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.246.18.8,C-1105CK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,192.168.151.50,KM6A96D5.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.204.18.35,C-HRV40F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.225.2.9,C-1DJHXV1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.101.194.5,C-F96S7J1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.202.35.233,C-HK9X3D1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.221.2.28,C-4CTH9B1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.229.18.30,C-C0BTLN1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.242.146.138,C-BFD6191.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.209.50.7,C-1DD9GJ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.103.170.29,C-3DHRLJ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.21.18.165,C-GXRB0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.21.18.165,C-GXRB0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.222.3.3,C-6PTXGG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.66.66.30,C-DMPV791.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.194.3.5,C-627ZDC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.207.99.134,C-6QL5Y91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.21.18.161,C-5XRB0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.21.18.161,C-5XRB0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.218.82.25,C-2UA4391NVR.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.219.2.136,C-2GTDCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.219.2.136,C-2GTDCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.229.130.76,C-26D7WD1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.253.34.32,C-7JTZPB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.100.82.2,6T40FN1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.194.2.240,C-H39RJM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.202.34.89,C-JT0GHF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.21.18.163,C-CWRB0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.21.18.163,C-CWRB0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.216.2.121,C-H9QFNH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.216.2.121,C-H9QFNH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.253.2.179,C-C6VLDG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.207.100.240,C-DSKWLB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.229.131.151,C-2F0BHM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.241.105.50,C-1S22LC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.243.146.15,C-GLVLDP1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.244.130.67,C-7BX1Y4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.253.114.50,C-8QXQW21.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.193.82.65,C-CR7BQB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.196.2.82,C-1ZWVGB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.231.34.215,C-MXL5341QD7.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.253.2.179,C-C6VLDG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.67.82.43,C-5LF56L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.81.106.11,C-HKBF1D1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.21.18.159,C-JWRB0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.215.130.53,CO1-5CD3052VXG.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.216.2.121,C-H9QFNH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.216.34.44,C-53RJRB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.229.130.76,C-26D7WD1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.244.131.253,C-F4Q7N21.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.251.2.57,C-JXPF2D1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.60.82.76,C-GXWBYB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.101.106.11,C-G7F5JJ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.102.138.23,C-2J985G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.196.2.20,C-63SKKK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.245.18.64,C-8RTJH81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.62.34.46,C-JNQK071.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.70.178.35,CL1-5CD4030GDR.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.70.178.35,minint-u0nhrt7.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.196.2.82,C-1ZWVGB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.199.34.17,C-6H8YHB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.202.34.89,C-JT0GHF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.229.66.40,C-1CJVGQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.241.114.12,C-5M0Q7B1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.102.138.23,C-2J985G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.102.138.23,C-2J985G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.216.2.121,C-H9QFNH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.204.130.202,B9LZBZ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.215.2.42,C-76F54G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.219.2.136,C-2GTDCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.227.50.75,C-HYJ4PM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.235.130.227,C-C3S86J1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.243.146.185,C-BYY0SL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.253.2.179,C-C6VLDG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.40.114.199,C-22D7FQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,192.168.150.46,NC05.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.203.2.45,C-HY52PM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.203.82.12,C-8TMZCP1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.215.130.53,CO1-5CD3052VXG.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.22.50.44,C-JTLLYH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.222.2.115,C-J1245D1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.222.3.3,C-6PTXGG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.80.162.76,C-G1BQQB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.194.146.17,C-GKZRSK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.204.130.202,B9LZBZ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.218.130.35,8GNB1J1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.239.82.13,C-G94K6B1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.244.66.7,C-BX1WLN1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.40.178.22,C-JVDKSL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.202.34.89,C-JT0GHF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.234.18.68,C-H4MMT4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.226.2.30,C-5H70X81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.254.18.9,C-58CDCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.254.18.9,C-58CDCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.202.2.57,C-H6127B1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.21.18.168,C-8XRB0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.21.18.168,C-8XRB0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.238.35.80,C-J70CX81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.102.138.23,C-2J985G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.21.146.135,C-BH7GFG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.232.98.14,C-JFXQQ4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Successful,,true,32,0,dhcp.log,10.207.98.12,JLJQCZ1.tdsb.on.ca,,6,us-west-2,,
